name,price,first_name,last_name,above_100
Juan Liu,61.32,Juan,Liu,False
Sherry Simpson,265.47,Sherry,Simpson,True
Lisa Shaffer,127.07,Lisa,Shaffer,True
Juan Chapman,62.9,Juan,Chapman,False
Paul York,108.0,Paul,York,True
Gina Taylor,6.86,Gina,Taylor,False
Jacqueline Ho,131.61,Jacqueline,Ho,True
Nancy Williams,72.15,Nancy,Williams,False
Brandon Nixon,116.39,Brandon,Nixon,True
Mary Adams,16.93,Mary,Adams,False
Jonathan Cooley,60.27,Jonathan,Cooley,False
Valerie Acosta,209.1,Valerie,Acosta,True
Tyler Rodriguez,167.56,Tyler,Rodriguez,True
Terry Ali,76.15,Terry,Ali,False
Nancy Velasquez,172.13,Nancy,Velasquez,True
John Rose,207.39,John,Rose,True
Brian Ramos,111.27,Brian,Ramos,True
Michael Knight,44.53,Michael,Knight,False
Heather Arroyo,199.17,Heather,Arroyo,True
John Joseph,272.63,John,Joseph,True
Lori Larson,164.05,Lori,Larson,True
Lindsay Lopez,244.65,Lindsay,Lopez,True
David Vazquez,280.13,David,Vazquez,True
Amber Mathis,7.45,Amber,Mathis,False
Dr. Amy Melendez,46.29,Dr.,Amy,False
Glenda Chandler,245.24,Glenda,Chandler,True
Seth Norman,288.41,Seth,Norman,True
Jessica Knight,125.93,Jessica,Knight,True
Paul Price,80.54,Paul,Price,False
Todd Carpenter,218.03,Todd,Carpenter,True
Kathryn Greene,154.08,Kathryn,Greene,True
Nicholas Meadows,104.66,Nicholas,Meadows,True
Frank Reid,195.62,Frank,Reid,True
Linda Lynn,296.81,Linda,Lynn,True
Michael Johnson,212.02,Michael,Johnson,True
Jessica Chavez,24.87,Jessica,Chavez,False
Kayla Miller,267.4,Kayla,Miller,True
Kristen Ortiz,37.87,Kristen,Ortiz,False
Vincent Kelley,180.4,Vincent,Kelley,True
Angela Jackson,49.4,Angela,Jackson,False
Brenda Patterson,9.5,Brenda,Patterson,False
Tina Moody,225.35,Tina,Moody,True
Terry Greene,43.41,Terry,Greene,False
Anthony Mitchell,45.54,Anthony,Mitchell,False
Laura Mason,234.03,Laura,Mason,True
Melissa Burton,136.07,Melissa,Burton,True
Christopher Ramirez,216.29,Christopher,Ramirez,True
Randy Green,270.64,Randy,Green,True
Michael Ross,100.22,Michael,Ross,True
Elizabeth Morris,295.12,Elizabeth,Morris,True
Erica Williams,7.35,Erica,Williams,False
Mrs. Grace Phillips,103.86,Mrs.,Grace,True
Julie Johnson,71.98,Julie,Johnson,False
Andrew Smith,90.86,Andrew,Smith,False
Aaron Anderson,152.17,Aaron,Anderson,True
Mr. Julian Allen,228.22,Mr.,Julian,True
John Simpson,235.7,John,Simpson,True
Karen Salazar,110.12,Karen,Salazar,True
Chelsea Williams,226.93,Chelsea,Williams,True
Denise Kent,269.89,Denise,Kent,True
Sherry Hicks,79.91,Sherry,Hicks,False
David Sullivan,167.02,David,Sullivan,True
Tracy Irwin,137.77,Tracy,Irwin,True
Lisa Edwards,214.6,Lisa,Edwards,True
Christopher Ruiz,200.65,Christopher,Ruiz,True
Laura Crane,247.55,Laura,Crane,True
James Robbins,43.58,James,Robbins,False
Amy Conway,189.18,Amy,Conway,True
Nancy Morrison,16.07,Nancy,Morrison,False
Robert Hughes,293.71,Robert,Hughes,True
Candice Johnson,209.78,Candice,Johnson,True
George Moreno,174.6,George,Moreno,True
Melissa Mccarthy,247.84,Melissa,Mccarthy,True
Diana Kelly,224.42,Diana,Kelly,True
Jeffrey Dennis,11.26,Jeffrey,Dennis,False
Nicholas Maldonado,244.64,Nicholas,Maldonado,True
Jared Liu,169.08,Jared,Liu,True
Amy White,170.4,Amy,White,True
Sarah Davila,45.14,Sarah,Davila,False
Melanie Brown,101.28,Melanie,Brown,True
Charles Little,91.75,Charles,Little,False
Stephanie Nash,240.12,Stephanie,Nash,True
Rebecca Archer,77.81,Rebecca,Archer,False
Bradley Johnson,33.54,Bradley,Johnson,False
Karen Oneill,64.17,Karen,Oneill,False
Jessica Saunders,19.53,Jessica,Saunders,False
Dawn Brown,139.27,Dawn,Brown,True
Paul George,81.29,Paul,George,False
Miranda Garrison,181.74,Miranda,Garrison,True
Diane Romero,143.09,Diane,Romero,True
Sylvia Allen,191.92,Sylvia,Allen,True
Angela Short,287.87,Angela,Short,True
Chad Conley,25.37,Chad,Conley,False
Katie Gilmore,230.77,Katie,Gilmore,True
Ryan Hughes,109.76,Ryan,Hughes,True
Stephanie Sandoval,57.35,Stephanie,Sandoval,False
Christine Moreno,260.2,Christine,Moreno,True
Ana Mayo,263.77,Ana,Mayo,True
Nicholas Mills,239.49,Nicholas,Mills,True
Cheryl Vaughn,6.98,Cheryl,Vaughn,False
Jennifer Hayes,114.6,Jennifer,Hayes,True
Maria Brewer,47.16,Maria,Brewer,False
Patrick Downs,147.07,Patrick,Downs,True
Michelle Duncan,183.65,Michelle,Duncan,True
Erika Diaz,43.45,Erika,Diaz,False
Natalie Scott,111.78,Natalie,Scott,True
Mackenzie Thompson,237.55,Mackenzie,Thompson,True
Kim Hull,204.4,Kim,Hull,True
Christopher Guerrero,25.34,Christopher,Guerrero,False
Matthew Richard,298.67,Matthew,Richard,True
Bridget Martin,40.38,Bridget,Martin,False
Lawrence Valdez,149.61,Lawrence,Valdez,True
Thomas Reyes,204.76,Thomas,Reyes,True
Anthony Crosby,19.62,Anthony,Crosby,False
Jennifer Montgomery,86.67,Jennifer,Montgomery,False
Tammy York,219.84,Tammy,York,True
Cynthia Bailey,186.96,Cynthia,Bailey,True
William Frye,224.78,William,Frye,True
Eric Perez,28.0,Eric,Perez,False
Lindsey Li,80.78,Lindsey,Li,False
Sara Ruiz,149.18,Sara,Ruiz,True
Brittany Woods DDS,65.65,Brittany,Woods,False
Christopher Hudson,270.9,Christopher,Hudson,True
Dana Cline,215.86,Dana,Cline,True
John Wright,226.07,John,Wright,True
Breanna Davis,43.24,Breanna,Davis,False
Lauren Mitchell,116.6,Lauren,Mitchell,True
John Brown,147.24,John,Brown,True
Peter Tran,232.17,Peter,Tran,True
Donna Martinez,144.93,Donna,Martinez,True
Aaron Thomas,197.65,Aaron,Thomas,True
Deborah Rasmussen,121.34,Deborah,Rasmussen,True
Jennifer Green,54.19,Jennifer,Green,False
Michael Miller,80.94,Michael,Miller,False
Kimberly Francis,158.94,Kimberly,Francis,True
Debra Wagner,265.3,Debra,Wagner,True
Kelsey Miller,157.56,Kelsey,Miller,True
Tony Cannon,80.23,Tony,Cannon,False
Sheila Brown,216.26,Sheila,Brown,True
Rebekah Sanchez,90.87,Rebekah,Sanchez,False
Brandon Woodard,48.9,Brandon,Woodard,False
Alan Summers,38.63,Alan,Summers,False
Tonya Cherry,160.5,Tonya,Cherry,True
Denise Carpenter,26.08,Denise,Carpenter,False
James Kim,204.49,James,Kim,True
Eric Mcclure,60.61,Eric,Mcclure,False
Brian Smith,221.36,Brian,Smith,True
Jeffery Gordon,269.67,Jeffery,Gordon,True
Kyle Taylor,169.11,Kyle,Taylor,True
Thomas Underwood,64.98,Thomas,Underwood,False
David Jones,52.87,David,Jones,False
Julia Wolfe,234.58,Julia,Wolfe,True
Ashley Johnson,269.98,Ashley,Johnson,True
Derek Vaughn,55.67,Derek,Vaughn,False
Joel Walters,15.95,Joel,Walters,False
Leonard Wheeler,273.48,Leonard,Wheeler,True
Jason Santos,41.3,Jason,Santos,False
April Spears,267.36,April,Spears,True
Gina Butler,116.86,Gina,Butler,True
Cheryl Alvarez,72.25,Cheryl,Alvarez,False
Kyle Lee,297.35,Kyle,Lee,True
Dylan White,8.19,Dylan,White,False
Martin Griffin,80.26,Martin,Griffin,False
Clinton Curtis,129.91,Clinton,Curtis,True
Justin Lester,278.05,Justin,Lester,True
Vanessa Montgomery,211.79,Vanessa,Montgomery,True
Melissa Wiley,220.59,Melissa,Wiley,True
Jose Bates,221.05,Jose,Bates,True
Christopher Taylor,210.26,Christopher,Taylor,True
Michael Perkins,76.55,Michael,Perkins,False
Lisa Moore,247.17,Lisa,Moore,True
Brianna Haynes,147.92,Brianna,Haynes,True
Lisa Harrison,16.23,Lisa,Harrison,False
Joe Ewing,65.13,Joe,Ewing,False
Maria Miller,10.92,Maria,Miller,False
Seth Mayer,119.34,Seth,Mayer,True
Erin Sharp,163.34,Erin,Sharp,True
Cindy Beasley,89.02,Cindy,Beasley,False
Luis Brown,127.33,Luis,Brown,True
Cassandra Benjamin,162.71,Cassandra,Benjamin,True
Kyle Dickson,296.88,Kyle,Dickson,True
Elizabeth Gomez,263.37,Elizabeth,Gomez,True
Tracey Kramer,115.1,Tracey,Kramer,True
Julian Newman,235.26,Julian,Newman,True
Thomas Ferguson,52.04,Thomas,Ferguson,False
David Swanson,186.47,David,Swanson,True
Kathryn Dyer,204.17,Kathryn,Dyer,True
Shari Barry,274.43,Shari,Barry,True
Holly Wilson,77.41,Holly,Wilson,False
Lauren Rodriguez,235.3,Lauren,Rodriguez,True
Wesley Young,164.42,Wesley,Young,True
Ashley Mckee,296.05,Ashley,Mckee,True
Johnathan Graham,82.65,Johnathan,Graham,False
Ashley Davis,231.64,Ashley,Davis,True
Michael Payne,116.0,Michael,Payne,True
Alicia Crane,66.79,Alicia,Crane,False
Ruben Smith,163.76,Ruben,Smith,True
Jeffrey Rodriguez,160.58,Jeffrey,Rodriguez,True
Richard Anderson,127.67,Richard,Anderson,True
Diana Clayton,97.86,Diana,Clayton,False
Andrea Huynh,236.17,Andrea,Huynh,True
John Hale,249.57,John,Hale,True
William Dunn,98.62,William,Dunn,False
Brittany Wade,26.53,Brittany,Wade,False
Sheena Lester,100.66,Sheena,Lester,True
Ann Gibson,183.76,Ann,Gibson,True
Cynthia Quinn,215.97,Cynthia,Quinn,True
Suzanne Colon,44.37,Suzanne,Colon,False
Julie Paul,125.24,Julie,Paul,True
Patricia Webb,143.95,Patricia,Webb,True
Scott Paul,297.18,Scott,Paul,True
Shirley Bailey,135.25,Shirley,Bailey,True
Cameron Atkinson,75.14,Cameron,Atkinson,False
Brian Allen,39.1,Brian,Allen,False
Gary Gray,72.4,Gary,Gray,False
Jacqueline Peck,149.99,Jacqueline,Peck,True
Brenda Rosales,267.95,Brenda,Rosales,True
Jeffrey Orr,259.25,Jeffrey,Orr,True
Lisa Snyder,247.38,Lisa,Snyder,True
Curtis Daniels,43.41,Curtis,Daniels,False
Jessica Coleman,31.31,Jessica,Coleman,False
Mason Turner,176.33,Mason,Turner,True
Jessica Lee,118.63,Jessica,Lee,True
Mary Morris,102.89,Mary,Morris,True
Desiree Pham,268.04,Desiree,Pham,True
Melanie Park,172.18,Melanie,Park,True
Michelle Harmon,122.25,Michelle,Harmon,True
Brandon Coleman,152.9,Brandon,Coleman,True
Anthony Fletcher,190.28,Anthony,Fletcher,True
Martin Allen,244.46,Martin,Allen,True
Jason Mcdaniel,262.52,Jason,Mcdaniel,True
Travis Wilkins,241.24,Travis,Wilkins,True
Ashlee Boyd,200.48,Ashlee,Boyd,True
Victoria Valdez,92.71,Victoria,Valdez,False
Patrick Williams,133.38,Patrick,Williams,True
Johnathan Edwards,50.32,Johnathan,Edwards,False
Daniel Chambers,49.71,Daniel,Chambers,False
Alexandra Austin,154.63,Alexandra,Austin,True
Ryan Garcia,255.74,Ryan,Garcia,True
Angela Mitchell,210.28,Angela,Mitchell,True
Joseph Navarro,222.1,Joseph,Navarro,True
Christina Nunez,181.08,Christina,Nunez,True
Derrick Sanchez,240.62,Derrick,Sanchez,True
Angela Ruiz,29.32,Angela,Ruiz,False
Gregory Mitchell,222.98,Gregory,Mitchell,True
Ashley Taylor,225.43,Ashley,Taylor,True
David Weaver,132.99,David,Weaver,True
Michael Becker,202.35,Michael,Becker,True
Bryan Lewis,149.8,Bryan,Lewis,True
James Villegas,57.0,James,Villegas,False
Samuel Alvarado,134.23,Samuel,Alvarado,True
Gregory Foster,67.63,Gregory,Foster,False
Jimmy Martin,55.82,Jimmy,Martin,False
Emily Wilson,265.91,Emily,Wilson,True
Mark Olsen,88.34,Mark,Olsen,False
Madeline Jones,49.47,Madeline,Jones,False
Tammy Becker MD,69.55,Tammy,Becker,False
Christine Ellis,23.77,Christine,Ellis,False
Justin Mcdowell,293.78,Justin,Mcdowell,True
Michael Cook,187.57,Michael,Cook,True
Jesse Johnson,275.14,Jesse,Johnson,True
Steven Huber,268.04,Steven,Huber,True
Aimee Brown,209.74,Aimee,Brown,True
Melinda Morris,125.98,Melinda,Morris,True
Michael Nichols,233.17,Michael,Nichols,True
Amanda Rodriguez,220.98,Amanda,Rodriguez,True
Christina Wilson,31.71,Christina,Wilson,False
Karen Hughes,253.26,Karen,Hughes,True
Michael Dorsey,166.99,Michael,Dorsey,True
Alyssa Salinas,190.59,Alyssa,Salinas,True
Donald Mason,119.9,Donald,Mason,True
Amanda Mclaughlin,209.19,Amanda,Mclaughlin,True
Robert Herman,141.18,Robert,Herman,True
Tina Suarez,163.14,Tina,Suarez,True
James Myers,61.51,James,Myers,False
Mrs. Destiny Morris MD,148.21,Mrs.,Destiny,True
Dean Sullivan,247.14,Dean,Sullivan,True
Joseph Lester,158.59,Joseph,Lester,True
Andrew Serrano,75.39,Andrew,Serrano,False
Joel Alvarez,250.53,Joel,Alvarez,True
Antonio Baker,128.11,Antonio,Baker,True
Cindy Padilla,222.84,Cindy,Padilla,True
Ryan Huerta,22.97,Ryan,Huerta,False
John Stein,93.68,John,Stein,False
Joshua Macias,87.42,Joshua,Macias,False
Mr. Kevin Walsh,122.03,Mr.,Kevin,True
Stuart Daniels,29.77,Stuart,Daniels,False
Nathan White,13.6,Nathan,White,False
Matthew Thompson,282.75,Matthew,Thompson,True
Kenneth Knox,119.44,Kenneth,Knox,True
Steve Mitchell,172.11,Steve,Mitchell,True
Craig Hendricks,261.68,Craig,Hendricks,True
Katherine Padilla,207.17,Katherine,Padilla,True
Ricky Kerr,48.8,Ricky,Kerr,False
Maria Rodriguez,16.1,Maria,Rodriguez,False
John Booker DVM,226.24,John,Booker,True
Jeffrey Nguyen,191.36,Jeffrey,Nguyen,True
Jennifer Jackson,54.61,Jennifer,Jackson,False
Karen Ruiz,291.7,Karen,Ruiz,True
Jeffrey Rodriguez,257.01,Jeffrey,Rodriguez,True
Andrew Garrett,243.34,Andrew,Garrett,True
Gloria Aguilar,246.12,Gloria,Aguilar,True
Melissa Allison,264.58,Melissa,Allison,True
Amber Haynes,221.18,Amber,Haynes,True
William Jones,63.46,William,Jones,False
Steven Morton,3.22,Steven,Morton,False
Kathy Erickson,104.8,Kathy,Erickson,True
Tammy Miller,241.03,Tammy,Miller,True
Steven Hill,237.87,Steven,Hill,True
Gregory Carr,103.96,Gregory,Carr,True
Elizabeth Vega,240.67,Elizabeth,Vega,True
Samuel Shields,116.05,Samuel,Shields,True
Jon Mcmillan,33.17,Jon,Mcmillan,False
Heather Simpson,283.68,Heather,Simpson,True
Ashley Duncan,196.97,Ashley,Duncan,True
Matthew Kim,188.6,Matthew,Kim,True
Nicole Anderson,281.72,Nicole,Anderson,True
Andrew Conley,161.2,Andrew,Conley,True
Joshua Jones,284.3,Joshua,Jones,True
Megan Frederick,286.53,Megan,Frederick,True
Shawn Yang,66.8,Shawn,Yang,False
Jennifer Cruz,136.1,Jennifer,Cruz,True
Jerry Lewis,116.56,Jerry,Lewis,True
Mr. Gerald Hall PhD,165.79,Mr.,Gerald,True
Lisa Williams,151.74,Lisa,Williams,True
Austin Dougherty,159.16,Austin,Dougherty,True
Tiffany Khan,180.71,Tiffany,Khan,True
Bradley Hanson,163.87,Bradley,Hanson,True
Debra Lee,7.63,Debra,Lee,False
Juan Ellison,114.55,Juan,Ellison,True
Alexander Knight,83.21,Alexander,Knight,False
Kristy Johnson,53.28,Kristy,Johnson,False
Micheal Castro,252.68,Micheal,Castro,True
Scott Dunn,285.45,Scott,Dunn,True
Tyler Johnson,94.73,Tyler,Johnson,False
Daniel Alexander,174.95,Daniel,Alexander,True
Jennifer Powell,245.4,Jennifer,Powell,True
Joseph Cross,34.92,Joseph,Cross,False
Stacy Wright,60.6,Stacy,Wright,False
Jennifer Sosa,209.1,Jennifer,Sosa,True
Dr. Joel Myers PhD,64.86,Dr.,Joel,False
Charles Hall,55.6,Charles,Hall,False
Jennifer Ward,230.35,Jennifer,Ward,True
Courtney Jones,177.79,Courtney,Jones,True
Ashley Sanders,10.17,Ashley,Sanders,False
Monica Thomas,248.86,Monica,Thomas,True
Stacey Johnston,29.3,Stacey,Johnston,False
Matthew Fisher,256.49,Matthew,Fisher,True
Stephen Caldwell,90.14,Stephen,Caldwell,False
Amanda Allen,252.72,Amanda,Allen,True
Reginald Wheeler,187.47,Reginald,Wheeler,True
Michael Mckee,108.5,Michael,Mckee,True
Mrs. Elizabeth Richard,291.62,Mrs.,Elizabeth,True
Roy Park,260.11,Roy,Park,True
Alexander Hampton,163.47,Alexander,Hampton,True
Lisa Smith,107.4,Lisa,Smith,True
Brian Peters,160.49,Brian,Peters,True
Brittany King,192.23,Brittany,King,True
James Fuller,299.47,James,Fuller,True
Kevin Hernandez,268.35,Kevin,Hernandez,True
Jason Sanders,279.41,Jason,Sanders,True
Charles Garcia,28.7,Charles,Garcia,False
Laura Martin,127.68,Laura,Martin,True
Joel Aguilar,217.01,Joel,Aguilar,True
Gina Simmons,297.31,Gina,Simmons,True
William White,119.65,William,White,True
Matthew Odonnell,167.11,Matthew,Odonnell,True
Sara Barnett,248.59,Sara,Barnett,True
Stephanie Charles,134.02,Stephanie,Charles,True
Steven Barrett,298.11,Steven,Barrett,True
Margaret Buckley,289.27,Margaret,Buckley,True
Jesus Fisher,160.36,Jesus,Fisher,True
Walter Wiggins,129.91,Walter,Wiggins,True
Travis Stone,197.18,Travis,Stone,True
Jonathan Castro,238.51,Jonathan,Castro,True
Richard Carroll,92.49,Richard,Carroll,False
Joshua Tapia,70.45,Joshua,Tapia,False
Ashley Wright,76.44,Ashley,Wright,False
Karen Smith,23.21,Karen,Smith,False
Kathryn Oconnell,126.41,Kathryn,Oconnell,True
Sarah Wagner,215.32,Sarah,Wagner,True
Sheryl Baker,164.49,Sheryl,Baker,True
Lisa Scott,148.54,Lisa,Scott,True
Tamara Mason,12.72,Tamara,Mason,False
Stephen Perez,258.46,Stephen,Perez,True
Michelle Fletcher,98.23,Michelle,Fletcher,False
Krystal Bell,105.69,Krystal,Bell,True
Maureen Davis,131.32,Maureen,Davis,True
Ashley Morris,60.79,Ashley,Morris,False
Felicia Hammond,126.4,Felicia,Hammond,True
Ronald Harper,30.26,Ronald,Harper,False
Carol Murphy,278.4,Carol,Murphy,True
Cody Marquez,74.7,Cody,Marquez,False
Kiara Bishop,213.15,Kiara,Bishop,True
Jesse Moss,160.02,Jesse,Moss,True
Maria Mcdonald,212.99,Maria,Mcdonald,True
John Murphy,21.29,John,Murphy,False
Patricia Turner,253.65,Patricia,Turner,True
Reginald Martinez,260.95,Reginald,Martinez,True
Stephanie Brewer,46.43,Stephanie,Brewer,False
Kimberly Cooper,223.62,Kimberly,Cooper,True
Vickie Stuart,99.06,Vickie,Stuart,False
Louis Williams,114.43,Louis,Williams,True
Anthony Tapia,183.36,Anthony,Tapia,True
Devin Pugh,162.52,Devin,Pugh,True
Sara Brown,157.81,Sara,Brown,True
Tanya Gonzales,27.84,Tanya,Gonzales,False
Mrs. Nicole Thomas DDS,0.83,Mrs.,Nicole,False
William Ward,266.28,William,Ward,True
Ashley Cooper MD,69.44,Ashley,Cooper,False
Aaron Williams,107.65,Aaron,Williams,True
Michael Russell,274.04,Michael,Russell,True
Heather Robinson,12.94,Heather,Robinson,False
Rick Fritz,69.18,Rick,Fritz,False
Michael Hill,264.89,Michael,Hill,True
Ethan Garcia,185.94,Ethan,Garcia,True
Hector Yates,10.42,Hector,Yates,False
Brandon Willis,24.07,Brandon,Willis,False
Holly Parker,277.66,Holly,Parker,True
Karen Herring,116.92,Karen,Herring,True
Michael Smith,33.45,Michael,Smith,False
Shawna Andrews,274.73,Shawna,Andrews,True
Ruben Lee,10.16,Ruben,Lee,False
Jennifer Taylor,60.78,Jennifer,Taylor,False
Veronica Obrien,212.68,Veronica,Obrien,True
Crystal Bryant,148.71,Crystal,Bryant,True
Lori Guerrero,177.29,Lori,Guerrero,True
Adam Silva,204.48,Adam,Silva,True
Jose Mcbride,42.89,Jose,Mcbride,False
Ernest Simon,12.85,Ernest,Simon,False
Dana Hernandez,164.5,Dana,Hernandez,True
Lisa Hopkins,269.12,Lisa,Hopkins,True
Cory Riley,104.32,Cory,Riley,True
Danny Davenport,263.74,Danny,Davenport,True
Zachary Day DDS,259.73,Zachary,Day,True
Amanda Bernard,240.51,Amanda,Bernard,True
Michelle Lopez PhD,123.56,Michelle,Lopez,True
Molly Hodges,122.94,Molly,Hodges,True
Tara Dudley,190.28,Tara,Dudley,True
Keith Walsh,229.32,Keith,Walsh,True
Matthew Barrett,203.45,Matthew,Barrett,True
Leslie Pierce,293.94,Leslie,Pierce,True
Jonathon Marsh,215.08,Jonathon,Marsh,True
Kristin Dillon,249.64,Kristin,Dillon,True
Lauren Harris,110.42,Lauren,Harris,True
Sean Morales,236.94,Sean,Morales,True
Stephanie Pierce,184.7,Stephanie,Pierce,True
Amanda Parker,265.75,Amanda,Parker,True
Patrick Johnson,195.19,Patrick,Johnson,True
Jeffrey Lowery,105.54,Jeffrey,Lowery,True
Bethany Morales,35.32,Bethany,Morales,False
Andrea Dennis,175.2,Andrea,Dennis,True
John Mendoza,262.8,John,Mendoza,True
Kevin Campos,140.35,Kevin,Campos,True
Katie Parks,235.77,Katie,Parks,True
Robert Johnson,249.6,Robert,Johnson,True
Lucas Graham,93.14,Lucas,Graham,False
Evan Anderson,261.95,Evan,Anderson,True
Donna Pineda,190.63,Donna,Pineda,True
Connie Berger,141.89,Connie,Berger,True
Todd Jordan,149.26,Todd,Jordan,True
Arthur Hogan,214.16,Arthur,Hogan,True
Allison Baxter,150.44,Allison,Baxter,True
Connie Rogers,115.24,Connie,Rogers,True
Erin Berger,42.19,Erin,Berger,False
Christina Schneider,195.35,Christina,Schneider,True
Jeremy Krueger,34.08,Jeremy,Krueger,False
Michael Bailey,126.92,Michael,Bailey,True
Nancy Wood,87.0,Nancy,Wood,False
Ruben Wise,236.16,Ruben,Wise,True
Robert Thomas,1.18,Robert,Thomas,False
Heidi Elliott,202.77,Heidi,Elliott,True
Colleen Barnes,112.45,Colleen,Barnes,True
Evan Stephens,16.32,Evan,Stephens,False
Yvonne Terrell,253.67,Yvonne,Terrell,True
David Cooper,190.22,David,Cooper,True
Philip Hudson,74.56,Philip,Hudson,False
Ryan Miller,224.33,Ryan,Miller,True
Sierra Mcdaniel,28.43,Sierra,Mcdaniel,False
Michelle Benson,103.49,Michelle,Benson,True
Anthony Spencer,97.01,Anthony,Spencer,False
Brandon Harrison,186.46,Brandon,Harrison,True
Kayla Mendoza,49.49,Kayla,Mendoza,False
Wendy Smith,22.97,Wendy,Smith,False
Leslie Diaz,200.98,Leslie,Diaz,True
Robert Austin,18.74,Robert,Austin,False
Grant Snyder,31.61,Grant,Snyder,False
Lisa Tucker,10.86,Lisa,Tucker,False
Joseph Mcintyre,40.61,Joseph,Mcintyre,False
Cynthia Crawford,163.99,Cynthia,Crawford,True
Debra Reeves,264.54,Debra,Reeves,True
Brandi Jenkins,75.81,Brandi,Jenkins,False
Richard Terry,57.09,Richard,Terry,False
Laura Adams,79.98,Laura,Adams,False
Jeffery Coleman,160.22,Jeffery,Coleman,True
James Wright,197.59,James,Wright,True
Michael Baird,27.37,Michael,Baird,False
Andrea Campbell,102.86,Andrea,Campbell,True
Melissa Donaldson,299.04,Melissa,Donaldson,True
Debra Brown,197.14,Debra,Brown,True
Jesse Flores,55.23,Jesse,Flores,False
Keith White,96.47,Keith,White,False
Amy Haynes,23.78,Amy,Haynes,False
Nicole Watson,62.18,Nicole,Watson,False
Mr. Danny Bennett PhD,259.65,Mr.,Danny,True
Isabel Young,215.73,Isabel,Young,True
Rebecca Guzman,125.24,Rebecca,Guzman,True
Jason Robinson,15.27,Jason,Robinson,False
Jason Carpenter,244.4,Jason,Carpenter,True
Teresa Warren,12.74,Teresa,Warren,False
Tammy Berg,14.18,Tammy,Berg,False
John Roberts,217.0,John,Roberts,True
Allison Sloan,222.72,Allison,Sloan,True
Hannah Jones,135.31,Hannah,Jones,True
Gina Perez,52.42,Gina,Perez,False
Jennifer Wilson,278.3,Jennifer,Wilson,True
Donald Brown,174.51,Donald,Brown,True
Brianna Thomas,109.76,Brianna,Thomas,True
Jeffery Hicks,40.8,Jeffery,Hicks,False
Kristi Barrera,111.24,Kristi,Barrera,True
Ashley Hall,11.01,Ashley,Hall,False
William Ross,246.8,William,Ross,True
Sharon Rogers,269.64,Sharon,Rogers,True
Samantha Reyes,285.12,Samantha,Reyes,True
Jesse Brown,223.74,Jesse,Brown,True
Sharon Carroll,259.02,Sharon,Carroll,True
Julia Mueller,179.24,Julia,Mueller,True
Amanda Adams,95.53,Amanda,Adams,False
Luis Beck,196.95,Luis,Beck,True
Gary Ryan,103.37,Gary,Ryan,True
Carrie Nelson,39.63,Carrie,Nelson,False
Dustin Cohen,134.88,Dustin,Cohen,True
Jacob Hood,223.0,Jacob,Hood,True
John Wright,23.16,John,Wright,False
Andrew Hansen,118.95,Andrew,Hansen,True
Tracy Charles,219.72,Tracy,Charles,True
Teresa Kane,72.67,Teresa,Kane,False
Steve Chavez,17.45,Steve,Chavez,False
Heather Miller,279.67,Heather,Miller,True
Kevin Carter,268.65,Kevin,Carter,True
Alec Davis,196.5,Alec,Davis,True
David Mitchell,65.47,David,Mitchell,False
Janet Ramsey,110.33,Janet,Ramsey,True
Joe Clark,159.29,Joe,Clark,True
Jared Stephens,187.14,Jared,Stephens,True
Ernest Fisher,167.73,Ernest,Fisher,True
Heather Anderson,54.28,Heather,Anderson,False
Robert White,64.14,Robert,White,False
Brenda Gonzales,246.29,Brenda,Gonzales,True
Brandon Johnson,64.27,Brandon,Johnson,False
Julia Price,102.19,Julia,Price,True
Bethany Keller,23.3,Bethany,Keller,False
Andrew Hughes,259.53,Andrew,Hughes,True
Kevin Cook,205.68,Kevin,Cook,True
Jessica Lloyd,182.79,Jessica,Lloyd,True
Tiffany Mathews,255.39,Tiffany,Mathews,True
Brenda Orr,164.1,Brenda,Orr,True
Raymond Bryant,203.92,Raymond,Bryant,True
Cynthia Hill,18.01,Cynthia,Hill,False
Brenda Martin,137.08,Brenda,Martin,True
Morgan Martin,30.25,Morgan,Martin,False
Kelly Jones,174.76,Kelly,Jones,True
Garrett Cortez,82.15,Garrett,Cortez,False
Sean Munoz,176.3,Sean,Munoz,True
Jennifer Kennedy,86.28,Jennifer,Kennedy,False
Ryan Rogers,295.55,Ryan,Rogers,True
Mary Moore,121.55,Mary,Moore,True
Kimberly Gomez,92.76,Kimberly,Gomez,False
Gregory Russell,249.12,Gregory,Russell,True
Jenna Conway,269.74,Jenna,Conway,True
Paula Taylor,146.37,Paula,Taylor,True
Sherry Davis,75.47,Sherry,Davis,False
Angela Pope,87.09,Angela,Pope,False
Alicia Petersen,40.54,Alicia,Petersen,False
Jerry Castillo,95.93,Jerry,Castillo,False
Mary Hernandez DDS,60.48,Mary,Hernandez,False
Jessica Morton,70.53,Jessica,Morton,False
Derrick Lane,178.28,Derrick,Lane,True
Jennifer Daniels,50.87,Jennifer,Daniels,False
Troy Taylor,257.79,Troy,Taylor,True
Travis Dixon,280.81,Travis,Dixon,True
Ana Garcia,186.28,Ana,Garcia,True
Robin Johns,223.81,Robin,Johns,True
Jacqueline Campbell,216.83,Jacqueline,Campbell,True
Sonya Oconnor,207.84,Sonya,Oconnor,True
Timothy Simmons,12.37,Timothy,Simmons,False
Nicholas Davenport,204.87,Nicholas,Davenport,True
Ashley Norris,190.98,Ashley,Norris,True
